CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer
15813,,Julian,,Diaz,,3767 View Dr.,,Redwood City,California,United States,94063,358-555-0115,8/2/1976,High School,Skilled Manual,M,S,1,2,0,0,50866,67,0
15940,,Jack,D,Bryant,,4124 Escobar St,,Woodburn,Oregon,United States,97071,120-555-0141,11/27/1965,Partial College,Professional,M,M,1,4,1,4,112528,100,1
17139,,Jade,,Rivera,,8725 San Benito Drive,,San Carlos,California,United States,94070,942-555-0154,5/26/1947,Partial College,Professional,F,S,1,1,1,2,89829,58,0
22506,,Brenda,E,Prasad,,Alte Landstr 9901,,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0111,4/2/1965,Partial College,Clerical,F,S,1,1,2,2,36519,54,1
18204,,Tiffany,,Cai,,7392 Coachman Place,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0199,11/21/1973,Partial High School,Professional,F,M,1,4,5,5,126862,104,1
13031,,Hunter,,Shan,,6671 Santa Barbara,,Lemon Grove,California,United States,91945,653-555-0115,2/16/1977,Partial College,Skilled Manual,M,S,0,2,0,0,76181,73,0
19358,,Jonathan,J,Bryant,,"51, rue Henri Gagnon",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0115,6/18/1978,High School,Manual,M,S,1,1,0,0,14898,62,1
18097,,Sydney,,Stewart,,8422 W. Holly Drive,,Renton,Washington,United States,98055,166-555-0111,8/19/1950,Partial College,Professional,F,S,1,2,1,2,70984,52,1
19689,,Elizabeth,E,Gonzales,,6483 Crystal Ave.,,Spokane,Washington,United States,99202,731-555-0142,3/11/1956,Partial College,Professional,F,S,1,0,1,2,93548,59,1
15913,,Antonio,P,Hughes,,5305 Cowell Road,,Newton,British Columbia,Canada,V2L3W8,955-555-0118,6/16/1952,High School,Professional,M,M,1,2,1,3,91100,92,0
14598,,Miranda,,Ross,,1454 Colton Ln,,Vancouver,British Columbia,Canada,V7L 4J4,128-555-0181,8/21/1969,Graduate Degree,Professional,F,M,1,0,0,5,93388,56,0
14933,,Ronald,,Patel,,Am Karlshof 820,,Grevenbroich,Bayern,Germany,41485,1 (11) 500 555-0139,1/18/1967,Partial College,Manual,M,M,1,1,1,1,23655,77,1
17712,,Gary,,Blanco,,"3394, rue Surcouf",,Versailles,Yveline,France,78000,1 (11) 500 555-0162,5/9/1958,Bachelors ,Manual,M,S,1,0,0,1,36727,65,0
25674,,Reginald,,Navarro,,Wolfgangstraße 72,,München,Hamburg,Germany,80074,1 (11) 500 555-0147,7/26/1976,Partial College,Clerical,M,S,0,1,0,0,59612,69,0
23196,,Carlos,,Roberts,,1948 Marcia Dr.,,Vancouver,British Columbia,Canada,V7L 4J4,691-555-0112,11/26/1965,Bachelors ,Skilled Manual,M,S,0,2,3,3,62131,103,1
17075,,Aimee,,Guo,,7439 Laguna Niguel,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0117,7/13/1964,Bachelors ,Professional,F,M,1,3,4,4,100100,91,1
13691,,Ariana,J,Bailey,,1936 Balance Ct,,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0138,10/22/1972,Partial College,Clerical,F,S,1,0,2,2,40193,57,0
18228,,Adam,R,Parker,,7154 Broadway,,Santa Cruz,California,United States,95062,808-555-0157,4/27/1960,Partial College,Skilled Manual,M,M,1,1,0,1,84579,79,0
11944,,Rachael,M,Rodriguez,,6335 Benita Way,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0134,10/15/1950,Partial College,Clerical,F,S,0,2,0,3,51660,47,1
14622,,Brandon,L,Patterson,,3415 Oak Grove Road,,Coronado,California,United States,92118,398-555-0193,2/24/1962,Partial College,Skilled Manual,M,M,1,1,0,1,82822,78,1
11172,,Gabrielle,J,Adams,,5621 Arcadia Pl.,,Lynnwood,Washington,United States,98036,403-555-0152,11/21/1967,Bachelors ,Management,F,M,1,2,0,1,97616,55,0
22574,,Randy,B,Zheng,,4798 San Benito Dr.,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0182,3/21/1979,Partial College,Manual,M,M,0,1,0,0,22197,59,0
15379,,Amanda,A,Griffin,,7 Pastel Drive,,San Diego,California,United States,92102,498-555-0118,11/23/1963,Bachelors ,Management,F,M,1,4,2,3,127584,77,1
12746,,Juan,M,Torres,,2874 Tice,,Bury,England,United Kingdom,PE17,1 (11) 500 555-0173,4/18/1971,Partial High School,Manual,M,S,0,2,0,0,23268,59,0
24640,,Lisa,,Yang,,7549 Longview Rd.,,Beverly Hills,California,United States,90210,986-555-0135,8/22/1941,Bachelors ,Management,F,S,0,2,0,4,59666,43,0
24361,,Francisco,,Rodriguez,,8812 Geneva Lane,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0168,11/17/1968,Bachelors ,Professional,M,M,0,1,2,2,90834,109,0
13490,,Edward,,Rodriguez,,8848 Auburn,,Santa Cruz,California,United States,95062,656-555-0187,4/18/1939,Graduate Degree,Management,M,M,1,3,4,4,177184,140,0
11276,,Nancy,E,Chapman,,1480 Shoenic,,Cliffside,British Columbia,Canada,V8Y 1L1,909-555-0129,9/19/1963,Partial College,Professional,F,M,1,2,3,4,102901,86,1
17065,,Cedric,R,Chen,,7154 Broadway,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0167,4/27/1966,Graduate Degree,Management,M,M,1,0,0,0,130533,89,1
18769,,Theresa,L,Dominguez,,345 Bisca Y Court,,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0176,8/3/1943,Bachelors ,Management,F,M,1,2,0,2,64668,44,0
19129,,Carson,A,Simmons,,1673 Kiska Court,,Los Angeles,California,United States,90012,198-555-0191,10/24/1970,Graduate Degree,Professional,M,M,1,0,0,4,113210,88,0
23651,,Marvin,,Alvarez,,731 Cape Cod Way,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0114,1/26/1973,Bachelors ,Professional,M,M,0,3,0,0,127310,84,1
11983,,Cheryl,,Ortega,,6501 West Way,,Bellflower,California,United States,90706,354-555-0177,2/27/1957,Partial College,Professional,F,M,1,0,2,3,68885,62,0
17469,,Ian,L,Perez,,1301 Stanbridge Ct,,Berkeley,California,United States,94704,101-555-0113,7/6/1937,Graduate Degree,Management,M,M,0,2,0,3,106020,74,0
22977,,Ian,R,Patterson,,466 Garcia Ranch Road,,San Carlos,California,United States,94070,228-555-0183,4/21/1978,High School,Skilled Manual,M,M,0,2,0,0,42358,64,0
12293,,Tammy,A,Garcia,,5866 Orange St.,,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0164,5/17/1944,Bachelors ,Management,F,M,1,3,4,4,129525,88,1
18015,,Haley,D,Edwards,,"75, avenue Reille",,Dunkerque,Nord,France,59140,1 (11) 500 555-0161,4/12/1964,Partial College,Clerical,F,S,1,2,2,2,54163,65,1
19032,,Katrina,,Andersen,,9838 Stallion Way,,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0189,4/15/1957,High School,Professional,F,S,0,2,4,4,141323,89,1
20772,,Samantha,,Garcia,,3155 Meadowbrook Court,,Woodland Hills,California,United States,91364,172-555-0168,4/8/1958,Graduate Degree,Skilled Manual,F,S,1,0,0,4,124922,55,1
20737,,Victoria,A,Griffin,,764 Nahua,,San Diego,California,United States,92102,360-555-0122,7/3/1929,Partial College,Clerical,F,M,0,2,0,2,30301,36,0
11413,,Megan,L,Stewart,,8192 Seagull Court,,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0116,4/15/1954,Partial College,Professional,F,M,0,1,2,4,106318,76,1
22060,,Evan,,Hill,,6468 Gatewood Court,,Lake Oswego,Oregon,United States,97034,721-555-0154,11/6/1978,Partial College,Skilled Manual,M,M,1,1,0,0,58786,68,0
19272,,Shaun,N,Andersen,,"811, rue Basse-du-Rocher",,Saint Ouen,Charente-Maritime,France,17490,1 (11) 500 555-0126,1/19/1943,Partial College,Manual,M,M,1,0,0,1,18321,57,0
23007,,Isaac,,Sanchez,,1068 N Sweetbriar Court,,La Jolla,California,United States,92806,119-555-0113,11/4/1979,Partial College,Skilled Manual,M,S,1,1,0,0,44367,62,0
12815,,Dominique,F,Mehta,,Lieblingsweg 545,,München,Hessen,Germany,80074,1 (11) 500 555-0164,6/26/1967,Bachelors ,Clerical,F,M,1,1,1,1,48730,62,0
15357,,Craig,,Navarro,,Räuscherweg 24,,Hannover,Nordrhein-Westfalen,Germany,30601,1 (11) 500 555-0193,10/22/1955,Partial High School,Professional,M,M,1,4,4,4,155520,148,1
13244,,Jose,R,Sharma,,8268 Donald Dr,,Puyallup,Washington,United States,98371,295-555-0132,10/22/1951,High School,Professional,M,M,1,2,1,2,103332,95,0
19332,,Kelvin,,Alan,,Alte Landstr 9,,Duesseldorf,Hessen,Germany,40605,1 (11) 500 555-0180,7/18/1965,Bachelors ,Skilled Manual,M,M,1,2,1,1,66816,88,1
28008,,Jada,G,Baker,,3854 Wildcat Circle,,Salem,Oregon,United States,97301,976-555-0125,11/6/1941,Bachelors ,Management,F,S,0,2,0,4,85749,43,0
16174,,Melinda,,Hernandez,,1752 Atrice Lane,,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0120,3/24/1965,Bachelors ,Professional,F,S,0,1,3,3,79009,71,1
17278,,Isabella,L,Price,,3241 West Slough Rd.,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0147,11/9/1969,Bachelors ,Professional,F,M,1,0,0,2,110599,54,1
22998,,Lauren,R,Washington,,8874 Folson Drive,,Metchosin,British Columbia,Canada,V9,199-555-0128,11/26/1968,Bachelors ,Management,F,M,1,1,0,0,109434,57,0
14472,,Natalie,L,Diaz,,3124 Fall Creek,,San Gabriel,California,United States,91776,904-555-0115,6/3/1961,Bachelors ,Management,F,M,1,3,3,3,136283,87,0
11952,Ms.,Dorothy,B.,Robinson,,4693 Mills Dr.,,Geelong,Victoria,Australia,3220,423-555-0100,9/23/1954,Partial College,Skilled Manual,M,S,0,2,0,2,115380,80,1
22840,,Dominic,M,Sullivan,,3605 Gallagher Circle,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0118,4/10/1976,Bachelors ,Professional,M,S,1,2,0,0,108069,71,1
19973,,Colin,,Zhu,,3788 Bahia Vista Court,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0114,10/15/1970,Bachelors ,Professional,M,M,0,4,0,0,130107,86,0
11956,,Alexandria,,Sandberg,,844 Sol Street,,Beverly Hills,California,United States,90210,998-555-0194,9/3/1974,High School,Skilled Manual,F,S,1,2,0,0,43683,46,1
11016,,Wyatt,L,Hill,,9666 Northridge Ct.,,Imperial Beach,California,United States,91932,135-555-0171,4/28/1979,Partial College,Skilled Manual,M,M,1,1,0,0,46808,68,0
14331,,Timothy,,Murphy,,7541 B Wildbrook Ct.,,Milwaukie,Oregon,United States,97222,919-555-0148,2/24/1980,High School,Skilled Manual,M,S,1,2,0,0,49734,64,0
12257,,Ross,K,Ruiz,,Im Himmelsweg 89,,Berlin,Hessen,Germany,12171,1 (11) 500 555-0139,4/6/1961,Graduate Degree,Clerical,M,M,1,0,0,4,78935,74,0
13343,,Melanie,G,Bradley,,1732 Pine Creek Way,,Westminster,British Columbia,Canada,V3L 1E7,907-555-0122,9/25/1942,Bachelors ,Management,F,M,1,2,0,5,98120,53,0
27864,,Shaun,,Luo,,8819 Camino Norte,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0145,5/23/1980,Bachelors ,Clerical,M,S,1,0,0,0,37642,63,0
22161,,Rachel,K,Clark,,6308 Broadway Street,,Berkeley,California,United States,94704,508-555-0132,10/4/1977,Partial College,Skilled Manual,F,S,0,2,0,0,52854,45,0
28727,,Brett,L,Madan,,"4191, rue Saint-Lazare",,Roncq,Nord,France,59223,1 (11) 500 555-0118,11/1/1980,Partial High School,Manual,M,S,0,2,0,0,24069,56,0
14900,,Rachel,J,Lewis,,7590 Bayview Circle,,Westminster,British Columbia,Canada,V3L 1H4,147-555-0139,10/24/1956,Partial College,Clerical,F,M,1,1,0,1,56464,47,0
13685,,Briana,,Torres,,Königstr 873,,Berlin,Hessen,Germany,12171,1 (11) 500 555-0188,2/16/1973,Bachelors ,Skilled Manual,F,M,1,0,1,1,56371,51,0
23021,,Stefanie,T,Mehta,,804 Seaview Dr.,,Bellflower,California,United States,90706,547-555-0111,7/18/1963,Partial College,Professional,F,M,1,2,2,2,96322,68,1
21852,,Eduardo,Q,Johnson,,Hochstr 8444,,Kassel,Hessen,Germany,34117,1 (11) 500 555-0188,8/2/1951,High School,Professional,M,M,1,3,1,4,114956,95,1
28062,,Xavier,C,Roberts,,6206 Arthur Rd,,Santa Monica,California,United States,90401,697-555-0137,3/14/1966,Graduate Degree,Professional,M,S,1,0,0,4,107611,71,0
21044,,Franklin,,Zheng,,5664 Wilke Drive,,Liverpool,England,United Kingdom,L4 4HB,1 (11) 500 555-0147,7/10/1951,Partial College,Manual,M,M,1,1,0,2,15941,58,0
14775,,Bonnie,,Xie,,Curieweg 29,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0170,11/15/1968,Graduate Degree,Clerical,F,M,1,0,0,0,59930,47,0
17071,,Tammy,K,Raji,,2781 Cresent Dr.,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0117,2/18/1965,Bachelors ,Professional,F,S,1,1,0,0,91802,51,0
13713,,Alexander,M,Walker,,8587 Glenside Ct.,,Sedro Woolley,Washington,United States,98284,640-555-0117,2/6/1966,Graduate Degree,Skilled Manual,M,S,0,0,0,0,101045,72,1
14850,,Audrey,,Vazquez,,"2452, rue de Varenne",,Saint Ouen,Loir et Cher,France,41100,1 (11) 500 555-0112,3/26/1973,Partial High School,Manual,F,S,0,2,0,0,18802,45,0
17728,,Maria,N,Perry,,9697 Sunshine,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0112,5/12/1978,Partial College,Manual,F,S,0,1,0,0,17497,40,0
11078,,Gina,E,Martin,,1349 Sol St.,,Cliffside,British Columbia,Canada,V8Y 1L1,196-555-0114,1/10/1974,High School,Professional,F,S,0,2,0,0,49084,48,1
27440,,Trinity,A,Howard,,4573 Beauty Street,,Olympia,Washington,United States,98501,801-555-0116,7/11/1952,Partial High School,Skilled Manual,F,S,0,2,1,2,81860,59,0
15466,,Elijah,,Perez,,2590 Concord,,San Carlos,California,United States,94070,228-555-0141,1/8/1970,Bachelors ,Skilled Manual,M,M,1,0,1,1,65727,89,0
11795,,Nicole,,Thomas,,4303 Athene Drive,,Downey,California,United States,90241,667-555-0136,2/15/1969,Bachelors ,Skilled Manual,F,S,1,0,2,2,46686,63,0
13926,,Dalton,E,Hill,,1679 V. Street,,Ballard,Washington,United States,98107,626-555-0195,7/24/1963,Bachelors ,Professional,M,S,0,1,0,0,92328,76,1
22985,,Hailey,,Phillips,,647 Newport Drive,,Edmonds,Washington,United States,98020,765-555-0162,9/6/1979,High School,Skilled Manual,F,M,0,2,0,0,62488,47,0
15105,,Tina,F,Rana,,Alderweg 9784,,Berlin,Saarland,Germany,12171,1 (11) 500 555-0157,10/9/1954,High School,Professional,F,M,1,3,4,4,99885,92,1
12142,,Gabriella,,Torres,,4790 Curletto Drive,,Milwaukie,Oregon,United States,97222,989-555-0133,1/6/1965,Bachelors ,Management,F,S,1,4,1,4,103494,59,1
25946,Ms.,Britta,,Simon,,6441 Co Road,,Wollongong,New South Wales,Australia,2500,274-555-0100,3/23/1953,Partial College,Skilled Manual,F,M,1,2,0,2,58259,45,0
24062,,Crystal,L,Cai,,"76bis, boulevard du Montparnasse",,Orly,Val de Marne,France,94310,1 (11) 500 555-0189,8/8/1966,Partial High School,Manual,F,M,1,0,5,5,24611,82,0
12239,,Alberto,,Ramos,,4776 Kentucky Drive,,London,England,United Kingdom,W1N 9FA,1 (11) 500 555-0156,6/1/1942,Bachelors ,Clerical,M,M,1,0,0,1,52397,72,0
23291,,Timothy,,Evans,,323 Choctaw Court,,Milwaukie,Oregon,United States,97222,639-555-0117,12/20/1959,Graduate Degree,Skilled Manual,M,M,1,0,0,4,102579,83,0
11491,,Andre,,Perez,,70 Tobi Drive,,London,England,United Kingdom,W1V 5RN,1 (11) 500 555-0112,4/6/1971,Partial High School,Manual,M,M,0,2,0,0,19114,65,0
23717,,Aidan,A,Griffin,,3720 Maine Ave.,,Redmond,Washington,United States,98052,820-555-0132,3/17/1948,Partial College,Professional,M,M,1,1,1,2,90997,88,0
12355,,Monique,C,Ortega,,5462 El Pintado Rd.,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0177,3/23/1973,Partial High School,Professional,F,S,1,4,5,5,131905,98,1
16084,,Allison,R,Wright,,4463 Temple Court,,Lake Oswego,Oregon,United States,97034,567-555-0119,11/17/1967,Bachelors ,Professional,F,S,0,1,0,0,58773,42,0
14209,,Craig,,Ramos,,8932 Condor Place,,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0196,4/9/1975,Bachelors ,Professional,M,M,1,4,0,0,94926,75,1
16081,,Arturo,M,Cai,,1349 Palm Ave.,,Bellflower,California,United States,90706,784-555-0163,3/21/1968,Bachelors ,Skilled Manual,M,M,1,1,2,2,95431,109,1
19952,,Adrienne,,Martin,,5188 Duke Way,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0124,3/28/1975,Bachelors ,Professional,F,S,1,2,0,0,114661,47,1
15338,,Marie,J,Navarro,,1295 Fabian Way,,College Station,Texas,United States,77840,621-555-0152,7/1/1950,Partial College,Professional,F,M,1,1,1,2,76288,57,1
22929,,Isabella,A,Davis,,4814 Seascape Circle,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0125,10/28/1967,Bachelors ,Professional,F,S,0,0,0,2,112316,54,0
15554,,Zoe,L,Bailey,,8904 La Salle Ave,,Concord,California,United States,94519,789-555-0182,9/2/1967,Graduate Degree,Professional,F,S,0,1,0,0,98619,51,1
22013,,Marcus,L,Jenkins,,7260 Holly Oak Dr.,,Milwaukie,Oregon,United States,97222,393-555-0137,11/1/1980,High School,Skilled Manual,M,S,0,2,0,0,50531,63,0
17548,,Kaylee,F,Adams,,67 Flamingo Drive,,Oakland,California,United States,94611,664-555-0174,11/14/1961,High School,Skilled Manual,F,M,1,2,2,4,42130,59,0
14159,,Jay,,Malhotra,,3230 Buchanan Rd.,,Bracknell,England,United Kingdom,RG12 8TB,1 (11) 500 555-0136,11/12/1969,Graduate Degree,Clerical,M,S,1,0,0,0,85901,71,0
16478,,Adrian,L,Gray,,1502 Marion Ct.,,Oakland,California,United States,94611,379-555-0152,1/21/1977,Partial College,Skilled Manual,M,S,0,2,0,0,79586,71,1
16063,,Francisco,M,Kapoor,,7567 Blackwood Drive,,Berkeley,California,United States,94704,765-555-0128,7/16/1970,Bachelors ,Skilled Manual,M,M,1,1,1,1,51740,86,1
22434,,Billy,,Schmidt,,6797 Almondtree Circle,,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0143,9/1/1970,Partial College,Manual,M,S,0,1,0,0,17010,60,0
25416,,Jack,,Coleman,,9326 Mayda Way,# 2,San Diego,California,United States,92102,494-555-0132,6/6/1919,Partial High School,Clerical,M,M,0,2,0,3,21798,39,0
13902,,Jeremiah,,Simmons,,3725 Odin Dr.,,Concord,California,United States,94519,113-555-0178,3/18/1969,Graduate Degree,Professional,M,M,1,3,5,5,112393,158,1
17000,,Miranda,M,Henderson,,39 Mt. Etna Drive,,Chula Vista,California,United States,91910,796-555-0155,7/3/1963,Bachelors ,Skilled Manual,F,S,1,2,2,4,79742,70,1
15519,,Jennifer,K,Evans,,600 Lake Place,,Beaverton,Oregon,United States,97005,944-555-0134,11/10/1921,Partial High School,Clerical,F,M,0,2,0,4,19471,31,0
20498,,Miguel,,Phillips,,8624 Valley Blvd.,,Newton,British Columbia,Canada,V2M1P1,556-555-0131,5/11/1944,High School,Professional,M,M,0,2,0,4,64991,74,0
14868,,Ariana,,Morgan,,1172 Lunar Lane,,West Covina,California,United States,91791,318-555-0120,8/20/1975,Partial College,Clerical,F,S,1,0,3,3,50196,65,1
27177,,Henry,L,Arun,,8501 Second Ave.,,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0173,4/21/1971,Partial High School,Manual,M,M,1,2,0,0,22263,62,0
12679,,Stacy,,Gill,,3718 Loma Linda,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0171,11/10/1973,High School,Management,F,M,0,2,5,5,101617,104,1
15202,,Blake,C,Bryant,,9583 Silverwood Dr.,,Fremont,California,United States,94536,149-555-0191,10/26/1957,Partial College,Professional,M,M,1,1,0,2,139382,82,0
15923,,Ricardo,,Raje,,"7, rue des Ecoles",,Lieusaint,Seine et Marne,France,77127,1 (11) 500 555-0170,10/7/1956,High School,Professional,M,S,1,4,3,3,133462,119,1
23500,,Adriana,,Garcia,,8914 Elkwood Dr.,,Concord,California,United States,94519,118-555-0175,6/6/1936,Graduate Degree,Management,F,M,1,2,0,4,111919,53,0
16982,,Jillian,,Lopez,,1706 Vallejo,,Beverly Hills,California,United States,90210,887-555-0150,3/7/1969,Graduate Degree,Professional,F,M,1,2,5,5,97570,96,1
17797,,Ebony,,Martinez,,Heideweg 1442,,Stuttgart,Saarland,Germany,70511,1 (11) 500 555-0165,10/5/1965,High School,Manual,F,S,1,0,2,2,28356,51,1
23200,,Grace,C,Rodriguez,,6984 Wardlow Lane,,Issaquah,Washington,United States,98027,158-555-0136,8/11/1965,Bachelors ,Skilled Manual,F,M,1,2,3,3,57251,68,1
25992,,Stephanie,,Flores,,1807 Trafalgar Circle,,Victoria,British Columbia,Canada,V8V,583-555-0119,5/12/1962,Partial College,Skilled Manual,F,M,1,1,0,1,80163,57,0
27275,,Aidan,,Powell,,1141 Panoramic Dr.,,Spring Valley,California,United States,91977,115-555-0190,4/8/1969,Graduate Degree,Professional,M,M,1,0,0,1,109467,86,0
27819,,Michele,J,Martin,,7983 Pinecrest Dr.,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0121,3/6/1963,Bachelors ,Skilled Manual,F,M,1,0,0,1,56857,51,0
11867,,Nathaniel,C,James,,4268 Weaver Court,,National City,California,United States,91950,112-555-0116,4/24/1960,High School,Skilled Manual,M,M,1,2,2,4,45450,97,1
21622,,Ethan,R,Winston,,1047 Las Quebradas Lane,,Oak Bay,British Columbia,Canada,V8P,369-555-0123,5/18/1969,Graduate Degree,Professional,M,M,1,0,0,2,107439,75,1
14837,,Dennis,,Li,,Am Karlshof 368,,Essen,Hamburg,Germany,45001,1 (11) 500 555-0164,7/17/1977,Partial College,Clerical,M,S,1,1,0,0,64714,72,0
25881,,Jennifer,,Clark,,4509 N. Michell Canyon Rd.,,San Carlos,California,United States,94070,112-555-0188,3/22/1948,Bachelors ,Management,F,M,1,0,1,2,88054,60,0
24590,,Diana,L,Alonso,,5218 E 28th Street,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0148,1/4/1974,Bachelors ,Professional,F,M,0,3,0,0,87419,55,0
11761,,Edgar,,Mehta,,4173 Willow Pass Road,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0180,4/19/1967,Bachelors ,Professional,M,S,1,4,5,5,114931,148,1
15142,,Karl,,Nara,,9906 Oak Grove Road,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0189,5/12/1972,High School,Management,M,M,1,4,5,5,159182,167,1
12509,,Marc,,Ferrier,,"11, rue Saint Denis",,Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0118,2/19/1962,Bachelors ,Skilled Manual,M,M,1,0,0,1,61208,75,1
25281,,Jeremy,J,Allen,,5091 Laurel Dr.,,Renton,Washington,United States,98055,337-555-0184,9/14/1975,High School,Skilled Manual,M,S,0,2,0,0,44755,62,0
22526,,Jamie,,Moreno,,1113 Ready Road,,Oxford,England,United Kingdom,OX14 4SE,1 (11) 500 555-0136,11/26/1978,Partial College,Clerical,M,S,1,3,4,4,71480,112,1
16148,,Karen,,Walker,,4474 San Jose Dr.,,Long Beach,California,United States,90802,461-555-0150,3/26/1958,Partial College,Skilled Manual,F,M,1,1,0,1,108180,58,0
14963,,Sydney,C,Perry,,7307 Corte Segundo,,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0169,3/23/1965,Bachelors ,Skilled Manual,F,M,1,0,0,1,41760,47,0
16868,,Xavier,A,Jackson,,53 Odin Dr,,Spring Valley,California,United States,91977,161-555-0147,2/4/1961,Bachelors ,Management,M,M,0,2,3,3,172571,141,1
13124,,Marco,,Vance,,5565 Logan Court,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0163,3/1/1964,Bachelors ,Professional,M,S,0,1,0,0,110025,74,1
12357,,Susan,C,Lu,,4519 Sequoia Drive,,Findon,South Australia,Australia,5023,1 (11) 500 555-0148,4/7/1971,High School,Management,F,S,1,3,5,5,93703,91,1
15459,,Beth,,Dominguez,,Herzogstr 228,,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0179,4/13/1942,Partial College,Manual,F,M,1,0,0,1,15926,39,0
22944,,Jodi,J,Lal,,9593 Power Ave.,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0152,4/12/1959,Bachelors ,Professional,F,M,1,1,0,1,98741,54,0
14019,,Kathleen,,Romero,,3651 Willow Lake Rd,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0113,7/21/1952,High School,Skilled Manual,F,M,1,2,0,3,38307,40,0
29316,,Max,C,Romero,,"19, rue Surcouf",,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0168,11/22/1958,Bachelors ,Professional,M,S,0,1,0,2,127672,83,0
25757,,Jeffery,D,Wu,,3355 Carpetta Circle,,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0164,7/11/1968,Partial College,Manual,M,S,0,0,1,1,16368,68,0
18608,,Ian,,Phillips,,4077 St. George Drive,,Woodland Hills,California,United States,91364,115-555-0117,4/17/1964,Bachelors ,Skilled Manual,M,M,1,2,2,4,97516,108,1
12611,,Manuel,,Sara,,878 Rancho View Drive,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0113,4/11/1970,Partial College,Manual,M,S,1,1,0,0,26109,67,1
17747,,Franklin,A,Xie,,5657 Georgia Dr.,,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0130,11/19/1960,Graduate Degree,Clerical,M,M,1,0,0,3,73382,69,0
22679,,Derrick,A,Dominguez,,Auf der Krone 499,,München,Nordrhein-Westfalen,Germany,80074,1 (11) 500 555-0177,5/3/1964,Bachelors ,Skilled Manual,M,M,1,0,0,1,57050,70,0
22305,,Anne,H,Carlson,,1097 Kulani Lane,,London,England,United Kingdom,SW19 3RU,1 (11) 500 555-0143,11/21/1972,Partial High School,Manual,F,S,0,2,0,0,22102,36,0
20549,,Jennifer,D,Morris,,Auf dem Ufer 4,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0164,5/9/1957,Partial College,Professional,F,M,1,2,4,4,157000,104,0
24253,,Fernando,K,Wood,,3229 Pembroke Dr.,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0194,11/14/1948,Partial High School,Clerical,M,M,1,2,1,2,33551,75,0
14449,,Logan,S,Jenkins,,3484 Chocolate Court,,Marysville,Washington,United States,98270,733-555-0189,5/10/1964,Partial College,Professional,M,S,0,1,0,0,134968,82,1
28534,,Sabrina,L,Romero,,1142 Firestone Dr.,,Melton,Victoria,Australia,3337,1 (11) 500 555-0131,6/5/1965,Bachelors ,Professional,F,M,0,2,3,3,82408,82,0
